"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000150782",282.043985630842,1.55804376949918,0.36841402489042,4.2290566162963,2.34673288895226e-05,0.000542788688491154,"IL18","3606"
"ENSG00000247416",29.5944261232017,-0.865179695175552,0.291967258493402,-2.96327642914489,0.00304383086113669,0.0340775961002233,"LOC101928847","101928847"
"ENSG00000048028",1487.04183554281,0.360194748409419,0.128093922755945,2.81195813712169,0.00492409115318062,0.0492132912012493,"USP28","57646"
"ENSG00000166736",24.101325330298,4.52443253035555,0.82076747505761,5.51244130383941,3.53890229711302e-08,1.53585486431676e-06,"HTR3A","3359"
"ENSG00000182985.12",5133.17942756268,-0.828805310345158,0.287297927818785,-2.88482870947796,0.00391626679368146,0.0412524691536544,NA,NA
"ENSG00000186318.12",2946.21855565058,-0.335551301942711,0.107454138685203,-3.12273967339443,0.00179176153378543,0.022264771759615,NA,NA
"ENSG00000110324",2052.54420202146,2.45088207288513,0.402573192133705,6.08804093460633,1.14300651311614e-09,6.52286563855173e-08,"IL10RA","3587"
"ENSG00000160593.13",771.899869985097,2.93953247854622,0.36602898111102,8.03087359264222,9.67810308098684e-16,2.04207975008822e-13,NA,NA
"ENSG00000255163",4.90622809295382,2.1444994460825,0.669762749155099,3.20187924572958,0.00136534219460903,0.0179390638531342,NA,NA
"ENSG00000198851",1130.14111653164,3.63526610106978,0.415548558464547,8.74811385341368,2.16948321987988e-18,8.48532510097408e-16,"CD3E","916"
"ENSG00000167286",326.601222215753,3.6978716231069,0.440314981067933,8.39824167267291,4.53213699045267e-17,1.2978097996232e-14,"CD3D","915"
"ENSG00000160654",207.314884676367,3.60504240198848,0.464148887490836,7.76699567562716,8.0369586409114e-15,1.37840287449899e-12,"CD3G","917"
"ENSG00000160683",18.5320716471576,6.42349378323337,0.846438167456312,7.58885176756271,3.22752725678968e-14,4.50057626868516e-12,"CXCR5","643"
